"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000182261",43.2089584488167,-3.20021801546121,0.362035848764311,-8.83950588424903,9.6142847161893e-19,6.27525811103622e-18,"NLRP10","338322","NLR family pyrin domain containing 10"
"ENSG00000175390",2740.79890003026,-0.191841220666092,0.0477927650681908,-4.01402221429064,5.96927249080961e-05,0.000158943338698378,"EIF3F","8665","eukaryotic translation initiation factor 3 subunit F"
"ENSG00000166402",239.580092966316,-2.62684113454939,0.141918818734365,-18.5094630717449,1.73218590349584e-76,5.05523878133103e-75,"TUB","7275","TUB bipartite transcription factor"
"ENSG00000166405",0.158192358990472,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"RIC3","79608","RIC3 acetylcholine receptor chaperone"
"ENSG00000166407",0.177436594104331,0.785955538541562,4.05983006406648,0.193593211079953,0.846494414401534,NA,"LMO1","4004","LIM domain only 1"
"ENSG00000130413",36.6437479233254,0.565967848427727,0.29322901173441,1.93012227910227,0.0535916885680773,0.091289217073084,"STK33","65975","serine/threonine kinase 33"
"ENSG00000166436",145.668278007965,0.301857815033629,0.147967389456536,2.04002933445208,0.0413474041029853,0.0721584418791945,"TRIM66","9866","tripartite motif containing 66"
"ENSG00000166441",7799.27476885031,-0.143891654868,0.0412538333250142,-3.48795840944924,0.000486723783413601,0.00116374677481338,"RPL27A","6157","ribosomal protein L27a"
"ENSG00000166444",973.971173278494,0.436160859085953,0.0662975573673128,6.57883753800253,4.74140483541342e-11,2.09783321718172e-10,"DENND2B","6764","DENN domain containing 2B"
"ENSG00000166452",319.046157127377,0.253822932935317,0.104549020967118,2.42778871181536,0.0151911904321917,0.0289972496554386,"AKIP1","56672","A-kinase interacting protein 1"
"ENSG00000176029",1.72313531957374,1.10660415932596,1.44563103474873,0.765481739618511,0.443984735877763,0.558934572253052,"C11orf16","56673","chromosome 11 open reading frame 16"
"ENSG00000175348",722.834578511719,-0.191324875678159,0.0773493488074244,-2.47351630786832,0.0133790697821008,0.0257752588821701,"TMEM9B","56674","TMEM9 domain family member B"
"ENSG00000175352",464.895791387451,-0.402124553662677,0.0886645692461282,-4.53534661118581,5.75089613738935e-06,1.70914916863973e-05,"NRIP3","56675","nuclear receptor interacting protein 3"
"ENSG00000175356",24.5360666536699,0.267025633096419,0.355395281522289,0.751348278887243,0.452443080945712,0.566919412257941,"SCUBE2","57758","signal peptide, CUB domain and EGF like domain containing 2"
"ENSG00000184014",2022.46305517034,-0.382173306776164,0.0516028626186813,-7.40604856750349,1.30118197135421e-13,6.66093084189593e-13,"DENND5A","23258","DENN domain containing 5A"
"ENSG00000166471",473.386898738914,0.131956591249989,0.0906022331386299,1.45643861832946,0.145271406414203,0.220608963187278,"TMEM41B","440026","transmembrane protein 41B"
"ENSG00000205339",4403.5096609677,-0.0393054225461261,0.0414917281252812,-0.947307435049372,0.343482143284308,0.454869245010704,"IPO7","10527","importin 7"
"ENSG00000166478",300.203517020446,0.225194542910854,0.107421313338619,2.09636743316462,0.036049609041567,0.0636438833318896,"ZNF143","7702","zinc finger protein 143"
"ENSG00000166483",517.355820838479,0.755379780845144,0.0874286704728358,8.63995502573543,5.62351539760196e-18,3.55867842941997e-17,"WEE1","7465","WEE1 G2 checkpoint kinase"
"ENSG00000133789",939.172975237616,-0.0291535413620523,0.0668965819965299,-0.435800163356097,0.662981725324438,0.756564047064,"SWAP70","23075","switching B cell complex subunit SWAP70"
"ENSG00000133812",972.520736716216,0.0615750605279437,0.0707035465642435,0.870890691063066,0.383813840070438,0.498032080908445,"SBF2","81846","SET binding factor 2"
"ENSG00000148926",1290.96787580013,0.458984463983061,0.059380036152708,7.72960903564774,1.07877376664207e-14,5.85166277981995e-14,"ADM","133","adrenomedullin"
"ENSG00000133805",543.022154137951,0.511428693787211,0.0863329149035828,5.9239131953135,3.14369443169536e-09,1.22765682390902e-08,"AMPD3","272","adenosine monophosphate deaminase 3"
"ENSG00000255823",25.2828393352568,-0.0431058165717304,0.374006209155887,-0.115254280588063,0.90824357559956,0.938754037252705,NA,NA,NA
"ENSG00000110315",552.815499069617,-0.473199320902207,0.0877784083832533,-5.39083961099124,7.01292464471252e-08,2.47146062682384e-07,"RNF141","50862","ring finger protein 141"
"ENSG00000133800",0.158192358990472,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"LYVE1","10894","lymphatic vessel endothelial hyaluronan receptor 1"
"ENSG00000072952",762.642118902957,-1.16905020076832,0.184018255143428,-6.35290341089878,2.1128839700154e-10,8.96106012952143e-10,"IRAG1","10335","inositol 1,4,5-triphosphate receptor associated 1"
"ENSG00000198730",1397.8097555492,-0.0164663091702959,0.0564406727891137,-0.291745444492148,0.770481260276305,0.839706634175271,"CTR9","9646","CTR9 component of Paf1/RNA polymerase II complex"
"ENSG00000110321",25161.054898265,-0.357637289181854,0.0352540359939077,-10.1445771838339,3.5029200634855e-24,2.89708394476146e-23,"EIF4G2","1982","eukaryotic translation initiation factor 4 gamma 2"
"ENSG00000236287",465.800222079012,-0.137239856488129,0.0906752706560045,-1.51353125824986,0.130144767392578,0.200300081644926,"ZBED5","58486","zinc finger BED-type containing 5"
"ENSG00000110328",206.043084748538,0.48819729120701,0.1331955718011,3.66526667970636,0.000247080982182891,0.000613456791679826,"GALNT18","374378","polypeptide N-acetylgalactosaminyltransferase 18"
"ENSG00000254598",9.91585832940566,0.534381115013406,0.564653601591808,0.946387508212006,0.343950974451381,0.455402562055976,"CSNK2A3","283106","casein kinase 2 alpha 3"
"ENSG00000170242",2083.82613968741,-0.0382102852826439,0.0560805523345586,-0.681346450632183,0.495652297897196,0.607730745957477,"USP47","55031","ubiquitin specific peptidase 47"
"ENSG00000050165",19741.0678615196,0.301713131446532,0.0368400545358181,8.18981229121658,2.61633903752413e-16,1.53318507892766e-15,"DKK3","27122","dickkopf Wnt signaling pathway inhibitor 3"
"ENSG00000133816",10358.9310799989,-0.466959679953928,0.0381132700554452,-12.2518923008868,1.6412113053494e-34,1.89860064507374e-33,"MICAL2","9645","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"ENSG00000133808",40.3454592461621,0.274070607009181,0.296179297229254,0.925353694782522,0.354781956911069,0.466881529751937,NA,NA,NA
"ENSG00000197702",4036.58588102222,-0.709418495123275,0.0461229326266898,-15.381036172725,2.19408075122862e-53,4.06235704919691e-52,"PARVA","55742","parvin alpha"
"ENSG00000187079",5080.13542723308,-0.275606071917966,0.0440388681561561,-6.25824603258882,3.89331273277018e-10,1.62364581368327e-09,"TEAD1","7003","TEA domain transcription factor 1"
"ENSG00000133794",226.91535044383,0.465765821018371,0.123136173160925,3.78252636136149,0.000155244646048489,0.000394278061944275,"BMAL1","406","basic helix-loop-helix ARNT like 1"
"ENSG00000148925",743.289206743688,-0.204975437116499,0.0752431883334923,-2.72417266806941,0.00644627949030843,0.0131259004045545,"BTBD10","84280","BTB domain containing 10"
"ENSG00000197601",793.691214191594,-0.555125550073555,0.0704639143327893,-7.878153737696,3.32253766883765e-15,1.84783245899356e-14,"FAR1","84188","fatty acyl-CoA reductase 1"
"ENSG00000262655",57.172987989269,0.215704947945985,0.235126620286701,0.917399091957201,0.35893354840319,0.471602267662139,"SPON1","10418","spondin 1"
"ENSG00000133818",917.65645300902,-2.58022994832468,0.0872303197066122,-29.5795080999696,2.74196626477295e-192,4.44078008903558e-190,"RRAS2","22800","RAS related 2"
"ENSG00000129083",4780.7094775587,0.208684028027078,0.0424535623190652,4.91558344288488,8.85184369594674e-07,2.85717197527076e-06,"COPB1","1315","coat protein complex I subunit beta 1"
"ENSG00000129084",322.748481713968,0.0665841382197444,0.105985592383816,0.628237637985897,0.529848277446205,0.64033652423142,"PSMA1","5682","proteasome 20S subunit alpha 1"
"ENSG00000152270",60.7307121839172,1.16863188832015,0.240190146719219,4.86544474984763,1.14199710712299e-06,3.64380891205425e-06,"PDE3B","5140","phosphodiesterase 3B"
"ENSG00000186104",65.071370747568,-0.432252133088318,0.235907779149819,-1.83229283343728,0.0669078042472151,0.111318162470391,"CYP2R1","120227","cytochrome P450 family 2 subfamily R member 1"
"ENSG00000175868",5.98159152971808,5.94541711854618,1.32106982790561,4.50045636722464,6.78077230885663e-06,1.99950024585692e-05,"CALCB","797","calcitonin related polypeptide beta"
"ENSG00000110680",0.984513163869765,3.31799237713529,1.91994630794664,1.728169357342,0.0839578657346672,0.136319381425309,"CALCA","796","calcitonin related polypeptide alpha"
"ENSG00000188487",282.820851484022,4.38603178024932,0.199724935773108,21.9603614504698,6.89484522753681e-107,3.36477579349131e-105,"INSC","387755","INSC spindle orientation adaptor protein"
"ENSG00000110693",222.455267663187,0.547831289412028,0.131548935715663,4.16446766696876,3.12079846903762e-05,8.55549252914368e-05,"SOX6","55553","SRY-box transcription factor 6"
"ENSG00000110696",2235.06284091658,0.0217850677162227,0.0490406946723538,0.444224288863995,0.656880433294479,0.75088061939766,"C11orf58","10944","chromosome 11 open reading frame 58"
"ENSG00000166689",0.919486750349679,0.966983852613385,1.89634515410879,0.509919753014492,0.610107682680027,0.711148926553167,"PLEKHA7","144100","pleckstrin homology domain containing A7"
"ENSG00000110700",3351.8162427501,-0.162371305689555,0.0455803495272046,-3.56230935861173,0.000367606840625557,0.000893582321810896,"RPS13","6207","ribosomal protein S13"
"ENSG00000011405",1421.87406387203,0.263352090555973,0.0641814147386219,4.10324533400317,4.07394845065047e-05,0.000110472589265293,"PIK3C2A","5286","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha"
"ENSG00000070081",1290.03279973982,-0.641531832993035,0.0633122253566347,-10.13282710218,3.950589908976e-24,3.2563643220631e-23,"NUCB2","4925","nucleobindin 2"
"ENSG00000188211",177.747587059247,0.96170438153768,0.143730850039143,6.6910087936986,2.21637343206594e-11,1.0050742043627e-10,"NCR3LG1","374383","natural killer cell cytotoxicity receptor 3 ligand 1"
"ENSG00000006611",0.182309748120255,-1.1375983718191,4.01614646352346,-0.283256196493655,0.776980452872991,NA,"USH1C","10083","USH1 protein network component harmonin"
"ENSG00000129159",10.7787111777293,1.16960837397982,0.553102495953008,2.11463224725565,0.0344613030086725,0.0611395196476635,"KCNC1","3746","potassium voltage-gated channel subfamily C member 1"
"ENSG00000129158",58.9289818790008,-0.336986778140529,0.25044165237141,-1.3455700158086,0.17844122700257,0.263672228149577,"SERGEF","26297","secretion regulating guanine nucleotide exchange factor"
"ENSG00000129167",0.597126768901061,1.26871891435387,2.30251700904377,0.551013916236288,0.581624134879664,0.686802059118379,"TPH1","7166","tryptophan hydroxylase 1"
"ENSG00000166788",130.889109566622,-0.855068845177073,0.159002710203517,-5.37769981456681,7.5443464638407e-08,2.64734709962105e-07,"SAAL1","113174","serum amyloid A like 1"
"ENSG00000179826",1.02748158479985,-1.1085565293949,1.84311350610495,-0.601458632755403,0.547534556462295,0.656008803604691,"MRGPRX3","117195","MAS related GPR family member X3"
"ENSG00000179817",0.144923387344288,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"MRGPRX4","117196","MAS related GPR family member X4"
"ENSG00000173432",0.13581866357583,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"SAA1","6288","serum amyloid A1"
"ENSG00000110756",485.785074558296,-0.445084154745186,0.0928006620507413,-4.79613124421273,1.61759318504159e-06,5.06912361495704e-06,"HPS5","11234","HPS5 biogenesis of lysosomal organelles complex 2 subunit 2"
"ENSG00000110768",944.732920989048,0.250587466726752,0.0655430974868184,3.82324724242929,0.000131705595403699,0.000337578620010386,"GTF2H1","2965","general transcription factor IIH subunit 1"
"ENSG00000134333",9887.50008844396,-1.01647209043688,0.0383140635514532,-26.5299995932779,4.37001715516848e-155,4.26525250548828e-153,"LDHA","3939","lactate dehydrogenase A"
"ENSG00000166800",0.782727962269862,0.342775974710684,2.00496399007962,0.17096365640815,0.864252342793895,0.909031617763091,"LDHAL6A","160287","lactate dehydrogenase A like 6A"
"ENSG00000074319",1050.49884745021,0.454807959298686,0.063254085359456,7.19017525451731,6.47082089830541e-13,3.19594364608664e-12,"TSG101","7251","tumor susceptibility 101"
"ENSG00000151116",425.034470213156,-0.222303857581707,0.093320831059986,-2.38214614097051,0.0172120652683765,0.0324773732522958,"UEVLD","55293","UEV and lactate/malate dehyrogenase domains"
"ENSG00000179119",788.206307969308,0.0497896875618997,0.0709015076622515,0.702237360016085,0.482531150260869,0.595338963082455,"SPTY2D1","144108","SPT2 chromatin protein domain containing 1"
"ENSG00000151117",59.7241979555637,1.73947091842763,0.260508409561013,6.6772159922163,2.43523916383564e-11,1.09992506272172e-10,"TMEM86A","144110","transmembrane protein 86A"
"ENSG00000179057",1.74870579716396,0.131548046036778,1.30874334701963,0.100514777275735,0.919935651680908,0.94678852196042,"IGSF22","283284","immunoglobulin superfamily member 22"
"ENSG00000110786",0.158192358990472,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"PTPN5","84867","protein tyrosine phosphatase non-receptor type 5"
"ENSG00000177054",175.412296194051,0.258885882981967,0.136770811763395,1.89284453052618,0.0583785476811256,0.0985209018349283,"ZDHHC13","54503","zDHHC palmitoyltransferase 13"
"ENSG00000129173",24.145160242982,-2.11266768259431,0.415067353023637,-5.08993942116667,3.58177922261966e-07,1.19647013107363e-06,"E2F8","79733","E2F transcription factor 8"
"ENSG00000166833",556.856531079937,-2.37829288221895,0.0943256734031691,-25.2136326878218,2.83923121674749e-140,2.28658959958604e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000109854",311.159466817558,0.173320915520937,0.107252401247373,1.61600965111429,0.106092226574057,0.167551139653713,"HTATIP2","10553","HIV-1 Tat interactive protein 2"
"ENSG00000185238",184.504853057627,0.0140916798105651,0.140538251463743,0.100269354882365,0.920130486115014,0.946856801030797,"PRMT3","10196","protein arginine methyltransferase 3"
"ENSG00000183161",157.199830759438,0.278800650455513,0.147675955473895,1.88792176465584,0.0590364541942405,0.0995627945891654,"FANCF","2188","FA complementation group F"
"ENSG00000148935",6.81961815465318,0.573780833240628,0.685975165677086,0.836445489501478,0.402904330609675,0.517563324721119,"GAS2","2620","growth arrest specific 2"
"ENSG00000198168",249.418441373058,-0.138379471460042,0.120798110583986,-1.14554334327798,0.251984151535583,0.352115785878604,"SVIP","258010","small VCP interacting protein"
"ENSG00000255359",0.182309748120255,-1.1375983718191,4.01614646352346,-0.283256196493655,0.776980452872991,NA,"CCDC179","100500938","coiled-coil domain containing 179"
"ENSG00000187398",95.0416219363709,0.557738065961872,0.221406156631254,2.51907207300821,0.0117664568989627,0.0229474714538723,"LUZP2","338645","leucine zipper protein 2"
"ENSG00000134343",3.47045534638858,-1.81551287400427,1.03657020065569,-1.75146157284461,0.0798664349039233,0.130394540557663,"ANO3","63982","anoctamin 3"
"ENSG00000148942",0.207974888783441,-1.13759906922418,3.81294567184687,-0.298351764522563,0.765434699792698,NA,"SLC5A12","159963","solute carrier family 5 member 12"
"ENSG00000176971",388.274159524776,-0.0506239171164889,0.102062285132025,-0.496010030061574,0.619887334406661,0.719418815220519,"FIBIN","387758","fin bud initiation factor homolog"
"ENSG00000109881",96.4713575960239,-1.46290247836966,0.192216880130571,-7.61068683133305,2.72643132442298e-14,1.45089514130641e-13,"CCDC34","91057","coiled-coil domain containing 34"
"ENSG00000205213",369.809149488779,0.492297463540359,0.101928907006231,4.82981205233827,1.3666198463068e-06,4.3230829136874e-06,"LGR4","55366","leucine rich repeat containing G protein-coupled receptor 4"
"ENSG00000148943",637.398549159635,0.189292981246066,0.0804282153536961,2.35356436063661,0.0185943886037053,0.034861226210585,"LIN7C","55327","lin-7 cell polarity scaffold C"
"ENSG00000176697",2650.88046436443,-0.173896998471621,0.047438805717379,-3.66571198077009,0.000246651401913128,0.000612493405458413,"BDNF","627","brain derived neurotrophic factor"
"ENSG00000121621",159.804551144518,-1.94494554363674,0.160513903533027,-12.1169911193179,8.58535193104057e-34,9.71073804755763e-33,"KIF18A","81930","kinesin family member 18A"
"ENSG00000169519",229.374188751484,-0.625576932025912,0.123765851090073,-5.05451969599138,4.31475231612654e-07,1.43029283929539e-06,"METTL15","196074","methyltransferase 15, mitochondrial 12S rRNA N4-cytidine"
"ENSG00000152219",295.561217681734,0.0596008924920748,0.109705752071748,0.543279557967896,0.586937336743095,0.691248399306356,"ARL14EP","120534","ARF like GTPase 14 effector protein"
"ENSG00000066382",4.19286306742267,-0.864918254993877,0.905999193398314,-0.954656760509525,0.33975130297655,0.450860319040915,"MPPED2","744","metallophosphoesterase domain containing 2"
"ENSG00000170959",0.522811855230981,-1.10524176998217,2.58077924529657,-0.428258934582046,0.668462613099471,0.76017666733314,"DCDC1","341019","doublecortin domain containing 1"
"ENSG00000170946",180.31788116743,0.186326761190328,0.134394540810541,1.38641614507986,0.165619869308978,0.247005225043081,"DNAJC24","120526","DnaJ heat shock protein family (Hsp40) member C24"
"ENSG00000148950",67.4410487283437,-0.231974263321238,0.218416479487119,-1.06207308105119,0.288202509517676,0.39288951857104,"IMMP1L","196294","inner mitochondrial membrane peptidase subunit 1"
"ENSG00000109911",79.6167755146198,-0.981904765975309,0.205262471401596,-4.7836546021811,1.72136378323409e-06,5.3817266519525e-06,"ELP4","26610","elongator acetyltransferase complex subunit 4"
"ENSG00000007372",4.35917449523658,-0.435171889531741,0.865913786275824,-0.502557987214127,0.615275073548911,0.715248780088646,"PAX6","5080","paired box 6"
"ENSG00000049449",6074.38152523856,-0.363395389175269,0.0406911221224738,-8.93058166549222,4.23774701507285e-19,2.81586634391991e-18,"RCN1","5954","reticulocalbin 1"
"ENSG00000149100",1685.64760480068,-0.0760016233222149,0.0551718390288282,-1.37754377341859,0.168344190978306,0.250485278812546,"EIF3M","10480","eukaryotic translation initiation factor 3 subunit M"
"ENSG00000186714",0.327233135464542,-1.95040699434469,2.97045013352667,-0.656603176848845,0.511436105654571,NA,"CCDC73","493860","coiled-coil domain containing 73"
"ENSG00000135378",0.671257906189604,2.76111783836989,2.28056282093847,1.2107177285446,0.226003605446579,0.321354668313718,"PRRG4","79056","proline rich and Gla domain 4"
"ENSG00000060749",868.431473760787,-0.317827834496516,0.0757099931374168,-4.19796411709674,2.69325292587568e-05,7.43317633362466e-05,"QSER1","79832","glutamine and serine rich 1"
"ENSG00000121690",70.9605984631619,-0.289512672501264,0.210791805461644,-1.37345316563525,0.169611511455023,0.252040175017557,"DEPDC7","91614","DEP domain containing 7"
"ENSG00000176148",317.18565921306,-1.04999958026291,0.111233389413186,-9.43960788934158,3.74176993783225e-21,2.74086507672822e-20,"TCP11L1","55346","t-complex 11 like 1"
"ENSG00000280550",16.3090097845639,-1.18350063084214,0.487234859752573,-2.42901468799491,0.0151399189736882,0.0289143612588074,NA,NA,NA
"ENSG00000176102",466.344955691663,0.066546065495848,0.0882569684202173,0.754003527279598,0.4508471037361,0.565400324613908,"CSTF3","1479","cleavage stimulation factor subunit 3"
"ENSG00000110422",1759.30250992998,1.17316789705319,0.0555391929291838,21.1232435183036,4.86380811752276e-99,2.10213501571995e-97,"HIPK3","10114","homeodomain interacting protein kinase 3"
"ENSG00000110427",459.055971328162,-0.677630169370657,0.0896825306657502,-7.55587698451784,4.16046928014673e-14,2.19302561698149e-13,"KIAA1549L","25758","KIAA1549 like"
"ENSG00000205177",3.24024001134716,0.706872832265109,0.988447005932658,0.715134780137386,0.474525764580905,0.588386397307199,"C11orf91","100131378","chromosome 11 open reading frame 91"
"ENSG00000085063",13398.678168393,0.133226447391448,0.0359557064522724,3.70529355523283,0.000211146047256531,0.000528062183008104,"CD59","966","CD59 molecule (CD59 blood group)"
"ENSG00000110429",468.106451478974,-0.0468522169613925,0.0863368964146619,-0.54266737521313,0.587358840799219,0.691689540207662,"FBXO3","26273","F-box protein 3"
"ENSG00000135363",6.03572730144971,5.95582750039601,1.33543553111126,4.45983902752684,8.20212331937548e-06,2.39609303232816e-05,"LMO2","4005","LIM domain only 2"
"ENSG00000135387",7618.14203237923,0.191442030527892,0.0407204880657102,4.70136876107584,2.58423334502245e-06,7.94791966588917e-06,"CAPRIN1","4076","cell cycle associated protein 1"
"ENSG00000135372",742.340626424688,-0.193467831642187,0.0721360629016319,-2.68198490269713,0.0073186762570325,0.0147454067909973,"NAT10","55226","N-acetyltransferase 10"
"ENSG00000166016",156.955001701027,0.381258108904967,0.145286710181236,2.62417745180803,0.00868585184368547,0.0173106267034803,"ABTB2","25841","ankyrin repeat and BTB domain containing 2"
"ENSG00000121691",668.284737152507,-0.439540926299044,0.0757777708028575,-5.80039398945303,6.61592888404484e-09,2.5280155533589e-08,"CAT","847","catalase"
"ENSG00000135373",7.51599619185876,2.07147133280007,0.745910841875501,2.77710312882919,0.00548457738447076,0.0113130442956375,"EHF","26298","ETS homologous factor"
"ENSG00000149089",349.858721785555,0.535302563001914,0.0989902821822159,5.40762740747176,6.3865110000827e-08,2.25934707439315e-07,"APIP","51074","APAF1 interacting protein"
"ENSG00000110435",847.768655535865,0.417310926695485,0.0681813251869881,6.12060451378739,9.32210147686290e-10,3.77546390673277e-09,"PDHX","8050","pyruvate dehydrogenase complex component X"
"ENSG00000026508",38306.3649178062,0.462961971087646,0.0322531820088282,14.3539936915659,1.00574775593702e-46,1.59555548191602e-45,"CD44","960","CD44 molecule (IN blood group)"
"ENSG00000110436",24.720248560763,1.46205345297928,0.423402656126824,3.45310411217956,0.000554175072873951,0.00131520647729731,"SLC1A2","6506","solute carrier family 1 member 2"
"ENSG00000149090",2611.48986608744,1.09841367904001,0.0477211707560449,23.0173246305126,3.12652476076222e-117,1.73881969524957e-115,"PAMR1","25891","peptidase domain containing associated with muscle regeneration 1"
"ENSG00000179431",858.550941694057,0.422015497182705,0.0785603166306075,5.37186604233066,7.79259912027478e-08,2.73250834724268e-07,"FJX1","24147","four-jointed box kinase 1"
"ENSG00000166326",1773.80734608002,-1.16992732141356,0.065144299394923,-17.959013026161,4.0799794363579e-72,1.11767169020526e-70,"TRIM44","54765","tripartite motif containing 44"
"ENSG00000179241",190.099110647149,-0.581768210839214,0.132230077427355,-4.39966626472581,1.08417484095962e-05,3.12692148846632e-05,"LDLRAD3","143458","low density lipoprotein receptor class A domain containing 3"
"ENSG00000110442",446.44255814762,-0.129255940183816,0.0914605687285988,-1.41324225270643,0.157584506897013,0.236649731266373,"COMMD9","29099","COMM domain containing 9"
"ENSG00000135362",52.3187805223538,0.263098306100502,0.259614416958826,1.01341947486001,0.310859841095462,0.418473907386274,"PRR5L","79899","proline rich 5 like"
"ENSG00000175104",173.707156044525,-0.440202161297462,0.142016290832185,-3.09965961452711,0.00193743155565844,0.00427453087833745,"TRAF6","7189","TNF receptor associated factor 6"
"ENSG00000166349",14.9362484508498,-1.33327359907106,0.508040518002029,-2.62434501152473,0.00868157944700383,0.0173044519732138,"RAG1","5896","recombination activating 1"
"ENSG00000175097",0.385411482887772,-0.175813050822713,2.86692031136848,-0.0613247079542266,0.951100613728494,NA,"RAG2","5897","recombination activating 2"
"ENSG00000166352",105.137332219307,-0.0111429511503194,0.174135838867385,-0.0639899932305457,0.948978194723788,0.965420075504879,"IFTAP","119710","intraflagellar transport associated protein"
"ENSG00000148948",0.485425494455014,-0.999060934652322,2.50235133131353,-0.399248867315485,0.689709839325118,NA,"LRRC4C","57689","leucine rich repeat containing 4C"
"ENSG00000166181",1505.56321920281,-0.496016383307256,0.0601494554876925,-8.24639856313826,1.63239580669077e-16,9.64645124258562e-16,"API5","8539","apoptosis inhibitor 5"
"ENSG00000052841",1171.65406468903,0.186672451057644,0.0610157353999765,3.05941491705295,0.00221769770701976,0.00485467972346998,"TTC17","55761","tetratricopeptide repeat domain 17"
"ENSG00000149084",1232.55830400128,0.108902860282334,0.0603418041839981,1.80476639296798,0.0711112454180678,0.117492997194113,"HSD17B12","51144","hydroxysteroid 17-beta dehydrogenase 12"
"ENSG00000166199",211.121480216986,-0.321927327806674,0.131657558301054,-2.44518683135943,0.0144777121612152,0.0277575805687512,"ALKBH3","221120","alkB homolog 3, alpha-ketoglutarate dependent dioxygenase"
"ENSG00000187479",217.31151834173,4.98607411206136,0.276075406041055,18.0605515846634,6.51681634528221e-73,1.79188133016361e-71,"C11orf96","387763","chromosome 11 open reading frame 96"
"ENSG00000110455",36.7533627603354,0.501235933020429,0.312483511317814,1.60403962086384,0.108705319464296,0.170999999814793,"ACCS","84680","1-aminocyclopropane-1-carboxylate synthase homolog (inactive)"
"ENSG00000151348",2678.69265418551,0.0467072371327341,0.0501976455122564,0.930466691337744,0.352129502311843,0.46392510041182,"EXT2","2132","exostosin glycosyltransferase 2"
"ENSG00000052850",0.158192358990472,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"ALX4","60529","ALX homeobox 4"
"ENSG00000085117",3114.20548141785,1.42947650463424,0.0547746238012296,26.0974225915568,3.89985807694317e-150,3.56994461726636e-148,"CD82","3732","CD82 molecule"
"ENSG00000157570",14.8309887753323,-1.72643247411581,0.500809742178313,-3.44728212875124,0.000566256919419486,0.00134171936951839,"TSPAN18","90139","tetraspanin 18"
"ENSG00000175274",1709.11933444907,0.479844764546037,0.0532098492477298,9.01796887850625,1.9160874211537e-19,1.29064426019028e-18,"TP53I11","9537","tumor protein p53 inducible protein 11"
"ENSG00000019485",111.125184175608,-0.0358810602981677,0.171361512066315,-0.209388093426033,0.834145286832076,0.887947507210627,"PRDM11","56981","PR/SET domain 11"
"ENSG00000175264",9.29821801331183,0.587842066826247,0.577650892202819,1.01764244591498,0.308847907944233,0.415955447983378,"CHST1","8534","carbohydrate sulfotransferase 1"
"ENSG00000181830",1244.83095257809,0.513050796447835,0.0625081233527313,8.20774595251735,2.25379451852443e-16,1.32494709270096e-15,"SLC35C1","55343","solute carrier family 35 member C1"
"ENSG00000121671",368.587081571967,-0.238026694006091,0.09950057994193,-2.39221413729455,0.0167470682587111,0.0316717941738591,"CRY2","1408","cryptochrome circadian regulator 2"
"ENSG00000121653",253.964411178766,-0.0131871427382358,0.115170185705418,-0.114501358641254,0.908840369443343,0.938844141365108,"MAPK8IP1","9479","mitogen-activated protein kinase 8 interacting protein 1"
"ENSG00000234776",4.54168150825213,2.44848020811327,0.987330102866803,2.47990028968415,0.0131419127136268,0.0253714316968079,"FREY1","143678","Frey regulator of sperm-oocyte fusion 1"
"ENSG00000121680",212.349207399034,0.357433315601621,0.124099569653374,2.88021398140201,0.00397405349699095,0.00838025474869834,"PEX16","9409","peroxisomal biogenesis factor 16"
"ENSG00000165905",0.788541240789773,-0.641625919024953,2.08397153876517,-0.307886123725634,0.758168984913317,0.830402385527086,"LARGE2","120071","LARGE xylosyl- and glucuronyltransferase 2"
"ENSG00000135365",661.405378453094,0.0916167012897047,0.0751495708402425,1.21912474369906,0.222796849752073,0.317820458420217,"PHF21A","51317","PHD finger protein 21A"
"ENSG00000157613",5084.30398784532,0.0114767192912724,0.0477500106220318,0.240350088759499,0.810058867571441,0.869079404490807,"CREB3L1","90993","cAMP responsive element binding protein 3 like 1"
"ENSG00000149091",1274.7562933198,-0.0600409385734783,0.0625756466373127,-0.95949369762768,0.337310093113332,0.448226143026264,"DGKZ","8525","diacylglycerol kinase zeta"
"ENSG00000110492",1272.490821962,0.865416923874083,0.059610848250091,14.5177756948419,9.34951191912061e-48,1.52426002946902e-46,"MDK","4192","midkine"
"ENSG00000180720",1.466809198024,1.71524873594662,1.59779802175292,1.07350786056479,0.283043313732157,0.387073615828573,"CHRM4","1132","cholinergic receptor muscarinic 4"
"ENSG00000110497",607.956063309715,0.298402519798918,0.0787334509128285,3.7900348116241,0.000150626173650035,0.000383422844147237,"AMBRA1","55626","autophagy and beclin 1 regulator 1"
